year,local,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47
2018,인천,28,Incheon,인천광역시,"11,012,580","2,879,309","7,387,822","745,449",0,"65,716,871","50,373,184","15,345,510","6,181,810","6,183,634",5.27,"7,774,868","8,184,516","7,695,428","79,440","8,492,359","6,493,525","886,912","1,111,923",81.6,47.15,34.43,"3,069,135","2,241,141","6,509,348","1,300","3,832,141","88,735,401","86,426,825",12.1,"1,425,362","11,802,549",42.4,"4,829,309","173,417",60.3,70.6,12.3,"2,954,642",더불어민주당,7th,박남춘,더불어민주당,57.66,유정복,자유한국당,35.44
2018,광주,29,Gwangju,광주광역시,"2,212,093","1,313,166","588,653","379,229","68,955","23,184,504","19,493,276","2,736,015","2,786,496","1,831,284",5.52,"4,153,934","4,383,331","4,155,256","-1,322","4,569,277","3,790,743","223,584","554,950",85,44.42,40.54,"1,630,102","1,487,824","3,669,595",999,"1,462,237","39,805,406","38,216,077",11.4,"727,088","6,389,194",46.6,"2,817,908","157,586",43.8,63.6,12.8,"1,459,336",더불어민주당,7th,이용섭,더불어민주당,84.07,나경채,정의당,5.99
2018,대전,30,Daejeon,대전광역시,"1,849,176","903,377","660,415","285,384",0,"25,774,365","22,233,036","3,025,119","3,098,706","2,582,496",3.37,"3,986,201","4,120,464","3,988,302","-2,100","4,405,139","3,649,376","219,776","535,987",85.1,43.18,41.96,"1,506,489","1,463,806","3,488,734",981,"1,474,000","41,308,348","39,135,729",9.5,"581,048","6,088,775",44.7,"2,587,941","134,603",47.1,65.6,12.7,"1,489,936",더불어민주당,7th,허태정,더불어민주당,56.41,박성효,자유한국당,32.16
2018,울산,31,Ulsan,울산광역시,"1,655,252","1,065,655","261,041","342,144","13,587","16,830,510","13,123,118","851,734","3,009,815","154,157",-6.84,"3,285,592","3,060,974","3,283,699","1,893","3,635,064","3,000,368","310,613","324,082",82.8,44.74,38.1,"1,227,023","1,044,876","2,742,321","1,235","1,438,800","73,647,537","71,344,390",12.4,"666,762","5,366,426",33.9,"1,722,999","98,874",59.9,70,10.7,"1,155,623",더불어민주당,7th,송철호,더불어민주당,52.88,김기현,자유한국당,40.07
2018,세종,36,Sejong-si,세종특별자치시,"781,242","201,837","8,082","576,458","5,135","8,026,030","5,830,077","51,813","2,163,717","19,577",-4.55,"1,290,639","1,231,878","1,280,115","10,524","1,383,446","1,172,536","116,875","94,035",82.3,46.84,35.44,"530,255","401,230","1,132,000","2,219","621,480","11,101,861","10,423,610",5.2,"65,063","1,250,798",24.6,"273,837","34,207",57.1,60.8,9.3,"314,126",더불어민주당,7th,이춘희,더불어민주당,71.3,송아영,자유한국당,18.06
2018,경기,41,Gyeonggi-do,경기도,"14,022,023","3,576,602","5,830,918","4,907,748","293,245","73,872,714","37,935,695","11,462,270","26,810,105","2,335,357",3.22,"21,400,753","22,089,765","21,406,887","-6,134","22,961,569","20,328,093","126,051","2,507,425",91.1,49.63,41.51,"9,496,226","7,942,000","19,134,837",835,"10,749,800","479,822,189","451,914,662",13.9,"7,338,260","52,669,239",34.9,"17,290,284","1,088,735",61.9,70.8,11.9,"13,077,153",더불어민주당,7th,이재명,더불어민주당,56.4,남경필,자유한국당,35.51
2018,강원,42,Gangwon-do,강원도,"2,854,359","1,136,561","1,478,501","263,699","24,402","20,504,923","14,849,945","2,342,169","3,642,820","330,011",1.42,"5,018,045","5,089,215","5,033,409","-15,364","5,137,883","4,787,185",0,"350,697",85.9,29.14,56.81,"1,267,395","2,471,115","4,350,000",655,"1,015,000","46,925,797","44,574,334",7.9,"1,096,235","13,867,190",26.8,"3,455,455","262,996",23.5,71.1,18.8,"1,543,052",더불어민주당,7th,최문순,더불어민주당,64.73,정창수,자유한국당,35.26
2018,충북,43,Chungcheongbuk-do,충청북도,"1,283,911","827,336","272,659","291,863","107,946","14,517,732","9,816,263","1,007,661","3,931,930","238,122",2.27,"4,023,018","4,114,180","4,027,345","-4,327","4,353,903","3,885,469",0,"468,434",87.2,27.15,60.01,"1,008,625","2,229,544","3,715,187",647,"1,032,114","69,636,876","65,830,010",8.5,"950,154","11,129,003",29.9,"3,123,857","208,539",29.6,65.6,16.4,"1,599,252",더불어민주당,7th,이시종,더불어민주당,61.15,박경국,자유한국당,29.66
2018,충남,44,Chungcheongnam-do,충청남도,"1,972,171","857,583","682,111","622,663","190,186","20,830,268","14,849,533","1,519,392","4,907,310","445,966",-0.53,"5,740,453","5,710,147","5,727,511","12,941","5,880,079","5,407,808",0,"472,271",89.3,27.78,61.56,"1,437,413","3,184,548","5,173,500",816,"1,728,276","115,534,184","110,873,163",8.5,"1,329,438","15,584,521",27.6,"3,975,222","319,789",34.5,67.8,17.5,"2,126,282",더불어민주당,7th,양승조,더불어민주당,62.55,이인제,자유한국당,35.1
2018,전북,45,Jeollabuk-do,전라북도,"1,693,313","783,797","453,832","482,108","26,425","19,217,640","14,683,945","1,110,229","3,844,419","420,953",2.83,"5,572,881","5,730,824","5,609,887","-37,007","5,786,147","5,298,828",0,"487,318",89.6,24.09,65.54,"1,235,955","3,362,089","5,130,145",554,"1,026,839","50,595,318","48,350,793",6.2,"930,611","14,911,566",30.6,"4,288,009","270,494",21.5,62.8,19.5,"1,836,832",더불어민주당,7th,송하진,더불어민주당,70.57,임정엽,민주평화당,19.11
2018,전남,46,Jellanam-do,전라남도,"2,367,321","1,249,218","624,315","722,488","228,700","29,664,058","22,998,306","1,721,102","5,661,097","716,447",-0.14,"6,715,712","6,706,456","6,695,662","20,051","7,109,427","6,401,182",0,"708,245",89.4,20.02,69.4,"1,208,818","4,190,743","6,038,115",539,"1,023,000","75,424,584","72,888,289",6.6,"1,258,357","19,034,557",25.4,"4,512,845","325,831",19.8,61.2,21.9,"1,882,970",더불어민주당,7th,김영록,더불어민주당,77.08,민영삼,민주평화당,10.58
2018,경북,47,Gyeongsangbuk-do,경상북도,"2,256,415","1,430,592","471,000","519,623","164,800","34,345,773","26,947,463","1,947,071","6,063,384","612,145",-2.73,"8,013,970","7,795,377","7,973,117","40,854","8,260,395","7,498,602",0,"761,792",88.2,25.01,63.22,"1,769,077","4,471,331","7,072,400",672,"1,810,000","108,782,638","103,149,107",9.4,"2,098,167","22,418,950",26.3,"5,506,594","383,932",26.2,65.2,19.8,"2,676,831",더불어민주당,7th,이철우,자유한국당,52.11,오중기,더불어민주당,34.32
2018,경남,48,Gyeongsangnam-do,경상남도,"1,806,220","593,668","457,064","897,679","142,191","27,614,057","20,057,859","1,366,229","6,430,852","240,883",-4.81,"7,758,583","7,385,624","7,693,231","65,353","7,865,630","7,274,169",0,"591,461",90.9,28.38,62.5,"1,885,010","4,151,343","6,642,114",758,"2,562,763","110,720,199","107,224,316",8.8,"1,845,024","20,869,954",30.3,"5,987,370","333,322",37.7,66.4,15.5,"3,373,988",더불어민주당,7th,김경수,더불어민주당,52.81,김태호,자유한국당,42.95
2018,제주,50,Jeju-do,제주특별자치도,"1,183,169","912,024","245,200","25,944",0,"25,529,315","23,201,334","1,111,675","1,451,234","234,928",-3.69,"4,799,908","4,622,646","4,802,239","-2,330","5,236,603","4,393,259","395,806","447,538",76.1,36.26,39.81,"1,516,707","1,665,252","4,183,201","2,129","1,399,001","20,051,121","18,968,300",13.3,"586,064","4,399,590",21.7,"888,429","66,735",34.5,66.9,14.4,"667,191",더불어민주당,7th,원희룡,무소속,51.72,문대림,더불어민주당,40.01
2019,서울,11,Seoul,서울특별시,"32,038,999","10,455,862","21,831,542","1,071,744","1,320,149","178,245,825","138,862,902","41,191,167","15,542,121","17,350,366",-3.07,"30,601,847","29,661,735","29,617,009","984,838","37,325,951","26,330,924","1,771,853","9,223,174",81.6,50.62,31,"12,234,808","7,493,308","24,168,334","1,821","17,785,836","435,927,212","414,092,568",18.3,"8,139,762","44,425,964",42.5,"17,981,757","908,221",76.5,78,15.2,"9,729,107",더불어민주당,7th,박원순,더불어민주당,52.79,김문수,자유한국당,23.34
2019,부산,26,Busan,부산광역시,"6,107,887","3,941,154","2,712,285","310,646","856,198","54,419,217","45,778,496","8,518,770","6,716,606","6,594,655",0.78,"10,730,624","10,814,005","10,736,451","-5,827","12,278,975","9,445,025","740,054","2,093,895",79.9,36.16,43.76,"3,191,335","3,862,368","8,825,587","1,169","4,024,169","93,012,134","89,105,372",10.2,"1,680,918","16,530,606",47.9,"7,592,271","326,159",50,61.4,18.2,"3,413,841",더불어민주당,7th,오거돈,더불어민주당,55.23,서병수,자유한국당,37.16
2019,대구,27,Daegu,대구광역시,"4,046,238","2,248,027","1,668,098","505,611","375,497","39,993,693","34,685,591","7,558,401","5,308,727","7,559,026",2.44,"7,349,354","7,528,809","7,332,913","16,441","8,315,822","6,540,239","412,891","1,362,691",81.9,39.74,42.2,"2,480,902","2,634,648","6,243,300","1,064","2,619,400","58,094,694","54,762,237",13.3,"1,533,541","11,552,931",46.2,"5,010,673","328,249",45.9,63.2,15.6,"2,438,031",더불어민주당,7th,권영진,자유한국당,53.73,임대윤,더불어민주당,39.75
2019,인천,28,Incheon,인천광역시,"10,951,375","3,214,840","7,031,794","704,741",0,"70,435,891","57,879,790","14,244,170","6,361,779","8,049,848",3.02,"9,281,111","9,561,595","9,239,465","41,646","10,405,938","7,581,998","1,054,148","1,769,791",81.6,45.64,35.97,"3,275,945","2,582,054","7,177,427","1,278","3,777,425","90,040,500","87,963,593",11,"1,515,344","13,776,190",43.8,"5,827,802","211,787",57.7,68.7,13,"2,957,026",더불어민주당,7th,박남춘,더불어민주당,57.66,유정복,자유한국당,35.44
2019,광주,29,Gwangju,광주광역시,"2,262,436","1,522,155","604,318","236,703","100,740","23,543,144","20,061,288","2,757,768","2,940,469","2,216,381",4.18,"4,969,362","5,177,303","5,003,500","-34,138","5,517,407","4,556,075","234,017","727,315",85.7,40.86,44.87,"1,691,390","1,857,314","4,139,292","1,045","1,524,739","41,519,553","39,624,032",12,"902,027","7,499,770",47.2,"3,372,577","170,801",40.8,62.8,13.4,"1,456,468",더불어민주당,7th,이용섭,더불어민주당,84.07,나경채,정의당,5.99
2019,대전,30,Daejeon,대전광역시,"1,736,566","952,046","644,950","139,569",0,"26,637,895","22,973,481","3,030,854","3,234,206","2,600,646",4.12,"4,627,446","4,818,243","4,629,789","-2,343","5,056,496","4,212,274","242,390","601,832",86,43.38,42.59,"1,668,022","1,637,786","3,845,524","1,010","1,504,300","43,092,218","40,684,092",10.7,"753,623","7,024,315",46.8,"3,127,409","156,602",43.9,66.6,13.5,"1,474,870",더불어민주당,7th,허태정,더불어민주당,56.41,박성효,자유한국당,32.16
2019,울산,31,Ulsan,울산광역시,"1,777,896","1,208,546","363,266","210,100","4,016","17,655,230","13,681,267","974,858","3,143,691","144,586",-0.77,"3,553,211","3,525,795","3,551,281","1,930","3,903,014","3,210,067","337,326","355,621",82.6,43.91,38.71,"1,293,387","1,140,291","2,945,699","1,217","1,405,900","74,654,628","72,024,599",11.6,"658,620","5,665,302",37.9,"2,041,401","108,355",53.7,68.3,11.5,"1,148,019",더불어민주당,7th,송철호,더불어민주당,52.88,김기현,자유한국당,40.07
2019,세종,36,Sejong-si,세종특별자치시,"378,663","223,192","12,965","153,647","11,140","9,569,021","6,977,139","57,781","2,560,455","26,354",-7.54,"1,379,847","1,275,846","1,376,834","3,013","1,462,097","1,243,443","111,128","107,526",80.3,42.1,38.23,"486,244","441,604","1,155,000","2,204","692,200","11,855,276","11,091,040",6.2,"78,968","1,266,034",30.3,"344,563","38,440",62.1,65.8,9.4,"340,575",더불어민주당,7th,이춘희,더불어민주당,71.3,송아영,자유한국당,18.06
2019,경기,41,Gyeonggi-do,경기도,"12,002,611","2,974,524","6,184,118","2,990,526","146,558","77,179,559","38,384,632","12,072,631","28,910,965","2,188,669",-1.99,"25,381,951","24,877,436","25,213,724","168,226","26,870,979","23,912,432","124,549","2,833,998",91.3,47.32,44.01,"9,983,402","9,285,889","21,097,444",888,"11,607,700","477,413,452","462,288,338",15.2,"9,194,310","60,577,773",37.2,"21,327,868","1,235,455",60.5,69.4,12.5,"13,239,666",더불어민주당,7th,이재명,더불어민주당,56.4,남경필,자유한국당,35.51
2019,강원,42,Gangwon-do,강원도,"3,053,913","1,170,495","1,729,946","174,875","21,402","21,427,881","15,220,573","2,490,770","4,085,100","368,562",-4.6,"6,300,716","6,010,696","5,968,458","332,258","6,014,163","5,578,769",0,"435,394",86.2,28.62,57.6,"1,369,975","2,757,078","4,786,400",736,"1,135,000","48,822,640","46,064,137",8.1,"1,347,284","16,548,002",27.4,"4,232,447","306,811",23.5,70.8,19.6,"1,541,502",더불어민주당,7th,최문순,더불어민주당,64.73,정창수,자유한국당,35.26
2019,충북,43,Chungcheongbuk-do,충청북도,"1,172,825","854,344","375,174","109,771","166,465","15,300,593","10,181,759","1,136,523","4,278,951","296,641",2.26,"4,765,522","4,873,424","4,828,713","-63,191","5,250,277","4,681,324",0,"568,953",87.1,24.94,62.18,"1,009,710","2,517,188","4,047,912",669,"1,069,660","69,419,635","66,927,772",8.7,"1,121,352","12,848,028",30.8,"3,697,930","255,472",28.7,65.6,17.1,"1,600,007",더불어민주당,7th,이시종,더불어민주당,61.15,박경국,자유한국당,29.66
2019,충남,44,Chungcheongnam-do,충청남도,"1,518,036","776,472","667,915","233,674","160,025","21,334,270","15,068,445","1,544,252","5,137,378","415,805",-3.33,"6,626,286","6,405,523","6,677,632","-51,346","6,892,638","6,312,560",0,"580,078",88.8,26.14,62.64,"1,500,230","3,595,514","5,740,000",870,"1,849,396","113,488,325","112,310,782",9.7,"1,727,647","17,897,185",28.9,"4,806,418","365,930",33,67.3,18.2,"2,123,709",더불어민주당,7th,양승조,더불어민주당,62.55,이인제,자유한국당,35.1
2019,전북,45,Jeollabuk-do,전라북도,"1,470,087","702,231","566,142","201,715",0,"20,010,496","14,924,155","1,256,118","4,231,282","401,059",4.29,"6,403,860","6,678,360","6,485,554","-81,694","6,843,941","6,225,781",0,"618,160",88.7,22.05,66.65,"1,241,245","3,751,687","5,629,041",576,"1,057,401","51,997,535","49,506,041",7.5,"1,302,466","17,368,957",30.3,"4,971,837","291,257",20.4,63.1,20.4,"1,818,917",더불어민주당,7th,송하진,더불어민주당,70.57,임정엽,민주평화당,19.11
2019,전남,46,Jellanam-do,전라남도,"2,108,111","1,320,862","585,661","350,977","149,389","31,252,954","23,622,337","1,764,189","6,015,816","149,389",2.17,"7,611,922","7,777,023","7,645,660","-33,738","8,201,366","7,402,306",0,"799,060",89.3,19.27,70.06,"1,263,751","4,594,022","6,557,076",579,"1,090,000","76,948,280","74,618,019",8.7,"1,914,477","22,110,483",25.8,"5,325,624","375,497",19.1,61.6,22.6,"1,868,745",더불어민주당,7th,김영록,더불어민주당,77.08,민영삼,민주평화당,10.58
2019,경북,47,Gyeongsangbuk-do,경상북도,"2,260,231","1,660,629","548,474","211,768","160,640","35,817,827","27,712,302","2,013,148","6,715,441","623,064",-0.49,"9,290,147","9,244,695","9,206,301","83,847","9,903,153","8,806,643",0,"1,096,510",88.3,24.04,64.24,"1,821,797","4,869,467","7,579,600",684,"1,830,000","106,805,459","104,417,627",10.3,"2,673,364","25,940,714",27.1,"6,565,119","460,633",24.9,64.9,20.6,"2,665,836",더불어민주당,7th,이철우,자유한국당,52.11,오중기,더불어민주당,34.32
2019,경남,48,Gyeongsangnam-do,경상남도,"1,869,286","741,752","670,395","464,639","7,500","29,210,998","20,628,432","1,705,022","7,022,974","145,429",0.63,"8,843,205","8,899,034","8,856,391","-13,186","9,095,308","8,276,943",0,"818,366",91.3,27.33,63.99,"2,054,516","4,809,962","7,516,354",744,"2,511,407","114,020,931","109,370,902",9.7,"2,281,401","23,575,148",31.9,"7,129,257","383,777",33.4,64.4,16.3,"3,362,553",더불어민주당,7th,김경수,더불어민주당,52.81,김태호,자유한국당,42.95
2019,제주,50,Jeju-do,제주특별자치도,"1,313,192","1,046,965","263,459","2,768",0,"26,828,405","24,304,872","1,250,141","1,574,748","301,356",-3.98,"5,324,633","5,112,490","5,323,614","1,020","5,630,416","4,826,958","397,586","405,872",79.1,38.72,40.43,"1,739,744","1,816,829","4,493,557","2,154","1,437,348","20,308,737","19,186,190",11.3,"556,724","4,914,548",23.5,"1,081,070","74,870",33,67.4,15,"670,989",더불어민주당,7th,원희룡,무소속,51.72,문대림,더불어민주당,40.01
2020,서울,11,Seoul,서울특별시,"38,455,359","14,562,811","24,697,183","1,011,422","1,816,057","183,640,240","141,257,533","43,443,480","15,839,819","16,900,592",-6.54,"38,647,239","36,118,501","37,689,573","957,666","44,409,952","31,952,142","1,835,603","10,622,207",81.9,50.53,31.34,"13,589,042","8,427,276","26,893,391","2,010","19,552,425","444,544,909","417,638,547",19.1,"10,872,823","56,843,871",45.8,"24,947,712","1,104,071",76.1,77.8,16.1,"9,668,465",더불어민주당,7th,박원순,더불어민주당,52.79,김문수,자유한국당,23.34
2020,부산,26,Busan,부산광역시,"6,582,541","4,560,385","2,659,898","194,058","831,801","55,395,829","46,801,851","8,287,165","6,899,237","6,592,423",-1.24,"13,220,550","13,056,793","13,188,321","32,230","14,540,556","11,495,801","840,940","2,203,815",81.2,35.75,45.41,"3,470,767","4,408,797","9,708,815","1,286","4,391,279","91,286,486","85,962,709",9.6,"1,985,342","20,704,835",53.1,"10,598,679","401,581",49.2,61,19.4,"3,391,946",더불어민주당,7th,오거돈,더불어민주당,55.23,서병수,자유한국당,37.16
2020,대구,27,Daegu,대구광역시,"4,626,080","2,741,068","1,982,508","264,899","362,395","41,160,844","35,621,212","7,746,871","5,347,520","7,554,758",-5.9,"10,031,486","9,439,483","10,032,947","-1,462","10,719,416","8,251,317","851,328","1,616,771",83.4,41.55,41.84,"2,872,295","2,892,955","6,913,600","1,167","2,846,000","57,725,389","53,668,577",15.7,"2,347,306","14,916,364",47.5,"6,625,143","453,819",45.4,61.5,16.6,"2,418,346",더불어민주당,7th,권영진,자유한국당,53.73,임대윤,더불어민주당,39.75
2020,인천,28,Incheon,인천광역시,"10,261,084","3,350,636","6,987,388","417,315","494,254","71,915,626","58,927,573","14,286,271","6,524,910","7,823,129",-0.6,"11,218,592","11,151,828","11,140,861","77,731","11,822,590","8,894,497","1,180,169","1,747,925",82,41.5,40.53,"3,348,350","3,270,321","8,069,051","1,304","3,857,109","89,615,465","84,907,539",9.7,"1,542,393","15,860,909",47.4,"7,243,776","268,036",54,66.3,14,"2,942,828",더불어민주당,7th,박남춘,더불어민주당,57.66,유정복,자유한국당,35.44
2020,광주,29,Gwangju,광주광역시,"2,758,875","2,078,766","574,683","168,851","63,425","24,627,778","20,802,159","2,736,903","2,916,471","1,827,754",-4.2,"6,193,296","5,933,395","6,178,934","14,362","6,721,412","5,654,674","255,111","811,627",85.7,39.73,45.93,"1,814,683","2,097,979","4,567,305","1,175","1,710,710","42,068,384","39,530,642",10.2,"963,504","9,480,839",52.5,"4,781,533","196,893",41.1,62.4,14.2,"1,450,062",더불어민주당,7th,이용섭,더불어민주당,84.07,나경채,정의당,5.99
2020,대전,30,Daejeon,대전광역시,"2,059,383","1,176,365","763,132","119,886",0,"27,328,569","23,503,103","3,158,590","3,276,526","2,609,650",-6.09,"5,915,260","5,554,746","5,915,787",-527,"5,805,502","4,906,799","267,107","631,597",83.1,39.79,43.34,"1,757,838","1,914,740","4,418,200","1,102","1,624,802","44,393,136","41,208,249",7.9,"661,593","8,401,021",51.1,"4,105,278","189,594",41.4,63.1,14.4,"1,463,882",더불어민주당,7th,허태정,더불어민주당,56.41,박성효,자유한국당,32.16
2020,울산,31,Ulsan,울산광역시,"1,699,822","1,249,496","267,161","183,165",0,"17,972,924","13,942,524","899,187","3,271,782","140,570",-2.69,"4,138,519","4,027,362","4,135,764","2,756","4,169,714","3,459,923","317,839","391,952",82.9,38.02,44.84,"1,190,159","1,403,810","3,130,416","1,236","1,418,993","69,363,394","67,136,435",9.9,"643,265","6,479,546",42.7,"2,638,230","131,294",51.6,67.5,12.6,"1,136,017",더불어민주당,7th,송철호,더불어민주당,52.88,김기현,자유한국당,40.07
2020,세종,36,Sejong-si,세종특별자치시,"452,278","352,030","13,484","116,033","29,269","10,852,935","8,317,240","70,633","2,523,176","58,114",-3.82,"1,589,079","1,528,335","1,585,115","3,964","1,681,869","1,421,694","129,138","131,037",80.2,39.15,41.07,"470,077","493,123","1,200,598","1,970","670,800","12,703,589","11,647,981",4.9,"70,349","1,441,589",38,"509,272","39,088",59.3,65.2,9.8,"355,831",더불어민주당,7th,이춘희,더불어민주당,71.3,송아영,자유한국당,18.06
2020,경기,41,Gyeonggi-do,경기도,"11,869,735","3,184,854","6,073,727","2,809,454","198,300","80,973,606","39,753,750","12,536,116","30,948,398","2,264,657",-0.64,"32,776,521","32,566,689","32,650,322","126,199","33,265,029","30,265,897","56,390","2,942,741",91.6,46.18,45.46,"10,896,738","10,725,058","23,594,538",949,"12,565,801","491,298,336","470,022,670",10.9,"8,131,565","74,305,746",45.3,"32,100,825","1,538,071",58.6,69.3,13.2,"13,427,014",더불어민주당,7th,이재명,더불어민주당,56.4,남경필,자유한국당,35.51
2020,강원,42,Gangwon-do,강원도,"3,106,786","1,191,473","1,877,379","56,337","18,402","21,826,023","15,454,367","2,641,944","4,095,724","366,012",-3.23,"7,266,597","7,031,651","7,149,479","117,119","7,115,098","6,689,019",0,"426,079",88,33.68,54.33,"1,806,372","2,914,266","5,363,998",986,"1,520,100","48,656,564","44,829,136",6.3,"1,173,911","18,556,903",30.6,"5,323,115","363,348",25.8,73.1,20.7,"1,542,840",더불어민주당,7th,최문순,더불어민주당,64.73,정창수,자유한국당,35.26
2020,충북,43,Chungcheongbuk-do,충청북도,"1,471,100","977,757","438,399","109,572","54,628","15,789,048","10,480,034","1,238,804","4,255,014","184,804",1.07,"5,879,397","5,942,227","5,901,336","-21,939","6,157,555","5,619,479",0,"538,077",88.9,28.29,60.65,"1,280,752","2,745,856","4,527,261",827,"1,322,993","69,583,769","65,926,194",6.9,"1,039,164","14,969,247",37.1,"5,257,443","293,398",30.1,68.8,18,"1,600,837",더불어민주당,7th,이시종,더불어민주당,61.15,박경국,자유한국당,29.66
2020,충남,44,Chungcheongnam-do,충청남도,"1,758,001","1,043,509","643,140","204,083","132,731","21,633,835","15,068,946","1,637,522","5,360,800","433,434",-3.4,"8,332,269","8,048,895","8,309,773","22,496","8,554,743","7,990,853",0,"563,890",89.4,28.15,61.28,"1,766,852","3,845,904","6,276,000","1,054","2,238,200","115,531,056","112,762,058",7.6,"1,592,761","20,920,729",33.9,"6,650,378","438,480",34.4,69.8,19.1,"2,121,029",더불어민주당,7th,양승조,더불어민주당,62.55,이인제,자유한국당,35.1
2020,전북,45,Jeollabuk-do,전라북도,"1,413,272","731,270","535,852","146,151",0,"20,355,476","14,949,258","1,331,809","4,482,509","408,101",-2.17,"8,125,705","7,949,703","8,079,330","46,375","8,255,016","7,633,944",0,"621,072",89.8,27.23,62.52,"1,685,047","3,868,826","6,187,848",894,"1,626,457","52,820,485","49,116,252",5.9,"1,186,891","19,975,413",35.1,"6,663,089","345,934",24.9,66.6,21.4,"1,804,104",더불어민주당,7th,송하진,더불어민주당,70.57,임정엽,민주평화당,19.11
2020,전남,46,Jellanam-do,전라남도,"2,045,481","1,402,088","568,737","223,400","148,744","31,966,457","24,286,520","1,880,794","5,947,886","148,744",1.5,"9,407,253","9,548,080","9,379,826","27,426","9,773,038","8,919,630",0,"853,408",90.1,27.72,62.36,"2,030,276","4,567,632","7,324,978",975,"1,822,000","78,819,152","74,972,494",9.9,"2,444,074","24,790,425",26.6,"6,155,538","446,397",23.3,66.7,23.5,"1,851,549",더불어민주당,7th,김영록,더불어민주당,77.08,민영삼,민주평화당,10.58
2020,경북,47,Gyeongsangbuk-do,경상북도,"2,577,610","1,871,812","623,368","193,070","110,640","36,913,207","28,052,652","2,291,455","7,161,646","592,546",-3.45,"11,051,145","10,669,999","10,987,810","63,335","11,544,096","10,360,702",0,"1,183,395",88.6,29.35,59.24,"2,478,528","5,002,986","8,445,000",945,"2,520,000","105,771,509","101,370,158",8.9,"2,531,979","28,379,333",33.4,"8,901,038","564,312",27.1,68.9,21.7,"2,639,422",더불어민주당,7th,이철우,자유한국당,52.11,오중기,더불어민주당,34.32
2020,경남,48,Gyeongsangnam-do,경상남도,"2,302,077","1,072,632","867,407","392,738","30,700","30,045,251","21,086,809","1,995,783","7,131,289","168,629",-2.46,"11,175,453","10,900,963","11,284,496","-109,042","11,366,638","10,551,720",0,"814,919",90.9,30.71,60.17,"2,664,859","5,220,834","8,677,507",928,"3,120,650","110,847,012","103,425,415",9.2,"2,531,595","27,662,576",36.4,"9,579,647","490,798",34.3,65.7,17.4,"3,340,216",더불어민주당,7th,김경수,더불어민주당,52.81,김태호,자유한국당,42.95
2020,제주,50,Jeju-do,제주특별자치도,"1,596,113","1,332,957","262,625",532,0,"28,013,076","25,407,635","1,318,138","1,593,064","305,761",-6.06,"5,620,837","5,280,174","5,613,755","7,082","5,906,023","5,125,942","409,976","370,106",80.6,41.96,38.61,"2,087,685","1,921,194","4,975,316","2,327","1,561,136","19,615,758","17,957,495",11.7,"628,217","5,368,525",28,"1,411,261","93,424",32.9,63.1,15.7,"674,635",더불어민주당,7th,원희룡,무소속,51.72,문대림,더불어민주당,40.01
2021,서울,11,Seoul,서울특별시,"42,914,706","18,793,544","25,278,670","613,837","1,771,345","193,604,060","149,366,846","45,947,625","16,837,625","18,548,036",5.09,"36,539,802","38,397,941","36,321,444","218,358","45,333,691","32,960,202","1,516,155","10,857,333",80.7,49.7,31,"13,779,348","8,593,959","27,725,767","2,071","20,023,706","471,730,788","432,406,018",19,"57,009,536","10,841,637",45.2,"24,417,704","1,329,680",75.6,77.6,16.8,"9,509,458",더불어민주당,7th,박원순,더불어민주당,52.79,김문수,자유한국당,23.34
2021,부산,26,Busan,부산광역시,"7,168,645","5,189,463","2,670,575","173,040","864,433","56,731,768","47,913,674","8,226,175","7,301,644","6,709,724",0.55,"13,710,434","13,785,605","13,616,792","93,642","15,455,046","12,277,395","759,147","2,418,504",80.7,34.21,46.47,"3,537,621","4,805,686","10,341,851","1,263","4,283,508","98,651,991","87,906,722",9.9,"22,121,058","2,181,607",50,"10,593,615","458,056",46.1,58.4,20.4,"3,350,380",더불어민주당,7th,오거돈,더불어민주당,55.23,서병수,자유한국당,37.16
2021,대구,27,Daegu,대구광역시,"4,842,613","3,010,736","2,013,747","228,045","409,915","42,443,487","36,643,628","7,688,905","5,755,919","7,644,966",-1.6,"9,491,597","9,339,380","9,489,361","2,237","10,281,605","8,247,788","504,104","1,529,713",84.2,38.62,45.62,"2,841,010","3,356,667","7,357,200","1,237","2,992,600","60,865,535","56,026,338",14.8,"14,758,843","2,179,183",45.9,"6,348,552","424,810",44.6,60.2,17.5,"2,385,412",더불어민주당,7th,권영진,자유한국당,53.73,임대윤,더불어민주당,39.75
2021,인천,28,Incheon,인천광역시,"10,042,399","3,416,435","6,814,845","248,754","437,635","79,123,934","64,913,600","14,724,533","7,227,147","7,741,346",6.15,"12,279,928","13,034,780","12,257,146","22,782","14,606,485","10,673,121","1,988,675","1,944,690",81.4,39.13,42.27,"3,359,596","3,629,418","8,586,378","1,316","3,872,990","97,894,444","89,984,023",10.4,"18,816,124","1,964,683",47.7,"8,712,356","257,011",50.3,62.7,14.8,"2,948,375",더불어민주당,7th,박남춘,더불어민주당,57.66,유정복,자유한국당,35.44
